Precio,Comuna,Dormitorios,Banos,Area Construida,Area Total,Estacionamientos
1672374100,Vitacura,5,4.0,400.0,1059.0,4.0
854160000,LoBarnechea,5,3.0,228.0,668.0,3.0
370136000,Nunoa,4,3.0,180.0,330.0,2.0
320310000,LaFlorida,3,3.0,115.0,300.0,2.0
729595000,LoBarnechea,6,4.0,232.0,327.0,3.0
565881000,LoBarnechea,5,4.0,140.0,342.0,2.0
1779500000,LasCondes,5,4.0,440.0,1700.0,5.0
782980000,Providencia,8,6.0,373.0,615.0,2.0
1028551000,Providencia,6,2.0,314.0,750.0,6.0
338105000,Colina,3,4.0,140.0,450.0,2.0
658415000,Colina,4,4.0,200.0,5000.0,14.0
551645000,LasCondes,4,4.0,170.0,300.0,2.0
1637140000,LoBarnechea,4,6.0,349.0,1142.0,4.0
505378000,Colina,4,5.0,166.0,619.0,3.0
462670000,LasCondes,4,2.0,133.0,306.0,4.0
537409000,LoBarnechea,5,4.0,140.0,321.0,2.0
1063073300,LoBarnechea,5,4.0,369.0,2080.0,8.0
462314100,Colina,4,4.0,140.0,447.0,5.0
518902200,Colina,5,4.0,180.0,560.0,2.0
782980000,Peñalolén,4,4.0,400.0,1861.0,3.0
1388010000,LoBarnechea,6,5.0,380.0,1230.0,5.0
587235000,LasCondes,4,3.0,160.0,504.0,3.0
569262050,LasCondes,5,4.0,300.0,437.0,5.0
494701000,LasCondes,5,3.0,141.0,435.0,2.0
1174470000,LasCondes,5,4.0,401.0,1820.0,3.0
775862000,Nunoa,6,4.0,250.0,660.0,2.0
640620000,LasCondes,3,2.0,200.0,490.0,5.0
871955000,LoBarnechea,5,3.0,270.0,808.0,6.0
377254000,PadreHurtado,3,3.0,140.0,5000.0,6.0
1405805000,LoBarnechea,5,4.0,320.0,2053.0,5.0
133818400,PuenteAlto,3,2.0,82.0,120.0,2.0
569440000,Independencia,4,2.0,186.0,527.0,3.0
352341000,LasCondes,3,2.0,112.0,212.0,3.0
1242091000,LasCondes,7,6.0,480.0,1430.0,14.0
847042000,LasCondes,5,5.0,247.0,500.0,4.0
569440000,LasCondes,6,4.0,192.0,347.0,3.0
601471000,LasCondes,4,3.0,133.0,392.0,2.0
569084100,LasCondes,3,4.0,220.0,290.0,3.0
1170911000,LasCondes,6,6.0,320.0,826.0,8.0
669092000,LasCondes,5,4.0,162.0,442.0,4.0
871955000,LasCondes,4,4.0,320.0,1030.0,2.0
1313271000,LasCondes,8,7.0,536.0,1856.0,7.0
871919410,LasCondes,4,4.0,350.0,1150.0,3.0
1032110000,LasCondes,5,5.0,335.0,1600.0,4.0
793301100,LasCondes,5,5.0,240.0,400.0,5.0
400000000,LasCondes,4,4.0,180.0,288.0,2.0
427080000,PuenteAlto,7,3.0,200.0,314.0,3.0
761626000,LasCondes,5,4.0,312.0,523.0,4.0
782980000,LasCondes,6,4.0,203.0,475.0,2.0
1049905000,LasCondes,6,5.0,390.0,668.0,5.0
1067700000,LasCondes,5,5.0,350.0,1100.0,2.0
1049905000,LasCondes,5,5.0,293.0,800.0,5.0
761626000,LasCondes,5,4.0,266.0,805.0,2.0
2106928000,LasCondes,6,4.0,650.0,3200.0,13.0
316751000,Huechuraba,4,4.0,140.0,270.0,2.0
248774100,Huechuraba,3,4.0,128.0,208.0,2.0
444519100,Huechuraba,5,5.0,156.0,533.0,4.0
284364100,Huechuraba,4,4.0,140.0,276.0,2.0
1243870500,LoBarnechea,6,4.0,420.0,1228.0,8.0
122000000,Maipu,5,2.0,131.0,130.0,2.0
145000000,Colina,4,3.0,84.0,194.0,2.0
132000000,Maipu,7,3.0,145.0,110.0,1.0
119000000,Maipu,5,2.0,113.0,108.0,2.0
140000000,Maipu,5,2.0,116.0,166.0,2.0
165000000,Maipu,4,4.0,154.0,159.0,2.0
139000000,Maipu,5,2.0,127.0,112.0,2.0
145000000,Colina,4,3.0,84.0,194.0,2.0
160155000,Maipu,3,2.0,101.0,191.0,2.0
147057880,LaFlorida,4,1.0,112.0,115.0,2.0
854160000,Pirque,7,7.0,600.0,3937.0,8.0
396828500,Buin,4,4.0,140.0,740.0,3.0
1530370000,LoBarnechea,6,4.0,637.0,1694.0,8.0
135000000,PadreHurtado,3,2.0,68.0,113.0,1.0
120000000,San Ramon,4,3.0,96.0,217.0,3.0
200000000,CerroNavia,5,1.0,290.0,333.0,1.0
1423600000,Providencia,7,5.0,399.0,824.0,20.0
127000000,Quilicura,3,2.0,66.0,140.0,1.0
943135000,LoBarnechea,5,3.0,297.0,800.0,3.0
259800000,LaReina,5,2.0,139.0,220.0,1.0
299600000,Nunoa,4,2.0,136.0,215.0,2.0
49114200,Maipu,3,1.0,68.0,62.0,1.0
960930000,Vitacura,6,5.0,415.0,720.0,2.0
384372000,Colina,3,3.0,130.0,430.0,2.0
653076500,Peñalolén,7,5.0,237.0,701.0,4.0
387575100,Peñalolén,5,3.0,190.0,290.0,2.0
854160000,LoBarnechea,5,5.0,216.0,260.0,2.0
1601550000,LoBarnechea,7,6.0,552.0,1480.0,4.0
1743910000,LasCondes,6,6.0,420.0,1920.0,5.0
1240311500,Vitacura,7,5.0,532.0,1200.0,4.0
426581740,LaReina,6,4.0,161.0,528.0,10.0
72000000,PadreHurtado,3,2.0,51.0,72.0,1.0
455552000,LaFlorida,6,4.0,250.0,810.0,2.0
1014315000,LasCondes,8,6.0,372.0,1049.0,5.0
1779500000,LasCondes,10,5.0,762.0,3460.0,10.0
889750000,LasCondes,5,5.0,295.0,625.0,2.0
708241000,LasCondes,4,3.0,170.0,410.0,2.0
694005000,LasCondes,5,4.0,241.0,400.0,1.0
1014315000,LasCondes,6,5.0,454.0,820.0,6.0
871599100,LasCondes,5,4.0,273.0,811.0,3.0
978369100,LasCondes,7,5.0,280.0,980.0,6.0
1032110000,LasCondes,5,5.0,350.0,1393.0,6.0
1218957500,LasCondes,5,4.0,260.0,536.0,4.0
1060582000,LasCondes,6,5.0,270.0,1315.0,2.0
871955000,LasCondes,5,5.0,362.0,1074.0,4.0
238453000,LaFlorida,5,3.0,161.0,352.0,3.0
226708300,PadreHurtado,4,3.0,115.0,321.0,2.0
127412200,CerroNavia,2,3.0,122.0,134.0,2.0
316751000,Huechuraba,5,4.0,140.0,350.0,2.0
380457100,Huechuraba,5,4.0,136.0,434.0,2.0
120000000,Maipu,6,2.0,90.0,128.0,1.0
889750000,Colina,6,4.0,487.0,5022.0,5.0
2135400000,LoBarnechea,7,6.0,600.0,1500.0,10.0
1708320000,Vitacura,7,7.0,544.0,1001.0,3.0
1761705000,LoBarnechea,5,7.0,550.0,1200.0,3.0
1957450000,LoBarnechea,8,7.0,690.0,1159.0,2.0
1156675000,LoBarnechea,5,4.0,280.0,700.0,2.0
1990904600,LoBarnechea,4,2.0,220.0,3858.0,6.0
729595000,Vitacura,5,4.0,160.0,276.0,2.0
565881000,Vitacura,3,3.0,100.0,369.0,2.0
1957450000,LoBarnechea,5,5.0,440.0,1140.0,3.0
1601550000,Vitacura,4,4.0,582.0,1178.0,5.0
1067700000,LoBarnechea,4,3.0,280.0,736.0,2.0
252689000,Paine,3,3.0,150.0,6000.0,5.0
516055000,Paine,4,2.0,350.0,5000.0,8.0
953812000,LasCondes,6,5.0,456.0,666.0,3.0
763761400,Providencia,6,3.0,239.0,322.0,2.0
334546000,LasCondes,4,3.0,100.0,251.0,3.0
1138880000,Vitacura,5,4.0,306.0,900.0,2.0
619266000,LoBarnechea,5,4.0,200.0,450.0,4.0
498260000,LasCondes,3,2.0,100.0,348.0,2.0
1313271000,LoBarnechea,5,4.0,371.0,905.0,5.0
1388010000,LoBarnechea,6,4.0,359.0,1630.0,5.0
993494850,LoBarnechea,5,4.0,236.0,830.0,3.0
946871950,LoBarnechea,5,4.0,236.0,742.0,3.0
544527000,Vitacura,4,3.0,125.0,304.0,2.0
996520000,LasCondes,9,5.0,330.0,924.0,4.0
889750000,LasCondes,5,4.0,280.0,962.0,6.0
781200500,Vitacura,6,5.0,300.0,450.0,5.0
765185000,Colina,6,4.0,400.0,5188.0,13.0
704682000,LasCondes,6,4.0,190.0,250.0,2.0
355900000,LasCondes,3,2.0,90.0,250.0,2.0
185000000,Quilicura,4,3.0,110.0,149.0,3.0
213540000,Huechuraba,3,3.0,89.0,130.0,2.0
119084140,Maipu,4,1.0,120.0,120.0,2.0
213540000,Huechuraba,3,3.0,89.0,130.0,2.0
188627000,Colina,3,2.0,81.0,140.0,2.0
209625100,Lampa,3,3.0,81.0,171.0,2.0
1637140000,LoBarnechea,4,5.0,337.0,2105.0,6.0
183466450,Maipu,4,3.0,132.0,100.0,2.0
67621000,Colina,3,2.0,120.0,202.0,2.0
650000000,LasCondes,3,4.0,210.0,539.0,4.0
587235000,LasCondes,6,5.0,244.0,400.0,4.0
225284700,QuintaNormal,4,3.0,172.0,341.0,3.0
914663000,Estacion Central,7,4.0,280.0,828.0,6.0
462670000,Peñalolén,4,2.0,240.0,1000.0,3.0
1227855000,LoBarnechea,5,4.0,350.0,1400.0,8.0
140000000,SanBernardo,5,2.0,120.0,192.0,1.0
1099731000,Peñalolén,5,6.0,430.0,4350.0,6.0
708241000,Colina,6,5.0,400.0,5595.0,8.0
2135400000,Colina,5,7.0,780.0,5300.0,8.0
565881000,Colina,4,3.0,220.0,5000.0,10.0
1423600000,LoBarnechea,3,4.0,563.0,1202.0,4.0
953812000,LoBarnechea,5,4.0,240.0,800.0,6.0
130000000,Maipu,3,2.0,74.0,101.0,2.0
1601550000,LoBarnechea,7,6.0,672.0,2910.0,10.0
130508530,LaFlorida,2,1.0,73.0,102.0,1.0
1779500000,LasCondes,6,5.0,448.0,1590.0,5.0
1128203000,LasCondes,4,3.0,430.0,986.0,5.0
391490000,Colina,4,4.0,183.0,438.0,3.0
1032110000,LoBarnechea,5,4.0,351.0,1200.0,4.0
2135400000,LasCondes,6,6.0,400.0,2860.0,11.0
639587890,SanBernardo,5,4.0,257.0,4700.0,4.0
871955000,LasCondes,4,3.0,215.0,820.0,2.0
130508530,LaFlorida,2,1.0,70.0,102.0,1.0
1601550000,LasCondes,6,7.0,494.0,1950.0,5.0
1637140000,Vitacura,5,6.0,356.0,809.0,5.0
1032110000,LasCondes,6,5.0,423.0,1368.0,7.0
1596211500,LoBarnechea,5,6.0,400.0,6900.0,16.0
953812000,LasCondes,5,5.0,427.0,900.0,3.0
1348861000,LasCondes,5,6.0,565.0,1614.0,5.0
1067700000,LasCondes,6,4.0,290.0,600.0,3.0
533850000,Macul,5,2.0,200.0,620.0,6.0
462670000,LasCondes,2,2.0,136.0,260.0,3.0
694005000,LasCondes,4,3.0,180.0,605.0,2.0
76447320,PuenteAlto,5,2.0,78.0,90.0,2.0
864837000,LoBarnechea,4,3.0,254.0,635.0,2.0
450213500,Colina,3,3.0,140.0,630.0,2.0
69900000,LaGranja,3,1.0,65.0,68.0,1.0
220088560,Independencia,4,2.0,220.0,450.0,1.0
391490000,Colina,3,3.0,140.0,300.0,2.0
80077500,SanBernardo,3,2.0,75.0,80.0,1.0
556983500,LasCondes,6,3.0,354.0,354.0,4.0
815011000,LoBarnechea,4,3.0,240.0,500.0,3.0
409285000,Vitacura,3,2.0,107.0,267.0,2.0
560542500,Vitacura,5,4.0,180.0,280.0,2.0
516055000,Vitacura,4,3.0,140.0,294.0,2.0
586879100,Vitacura,4,4.0,180.0,280.0,1.0
516055000,Vitacura,4,4.0,267.0,293.0,2.0
1993040000,LoBarnechea,4,4.0,470.0,1480.0,5.0
560542500,Vitacura,5,4.0,180.0,280.0,2.0
494701000,Providencia,4,3.0,170.0,350.0,3.0
548086000,Vitacura,5,4.0,187.0,280.0,1.0
427080000,Peñalolén,3,4.0,160.0,400.0,2.0
658415000,Vitacura,4,4.0,180.0,250.0,2.0
850601000,LoBarnechea,4,4.0,170.0,500.0,2.0
516055000,Vitacura,4,3.0,140.0,294.0,2.0
815011000,LoBarnechea,4,4.0,400.0,260.0,2.0
690446000,Vitacura,4,3.0,250.0,370.0,4.0
694005000,Vitacura,4,3.0,250.0,370.0,4.0
978725000,Colina,6,7.0,340.0,3970.0,1.0
142000000,Maipu,4,2.0,47.0,152.0,6.0
441316000,LaReina,3,4.0,200.0,508.0,2.0
554848100,Colina,4,3.0,200.0,5000.0,7.0
850601000,LoBarnechea,4,4.0,270.0,1200.0,6.0
60467410,Pudahuel,2,1.0,42.0,42.0,1.0
149122100,Pudahuel,3,1.0,140.0,140.0,2.0
459111000,LasCondes,4,2.0,133.0,430.0,3.0
551645000,LasCondes,4,2.0,151.0,451.0,1.0
613927500,LasCondes,3,3.0,126.0,310.0,2.0
318174600,Nunoa,3,2.0,106.0,225.0,2.0
460890500,LasCondes,4,3.0,120.0,335.0,4.0
622825000,LasCondes,3,3.0,126.0,310.0,2.0
601471000,LasCondes,4,3.0,195.0,300.0,3.0
637061000,LasCondes,5,3.0,205.0,320.0,3.0
836365000,Vitacura,4,3.0,145.0,240.0,3.0
427578260,LaReina,5,3.0,190.0,600.0,5.0
551645000,LasCondes,4,2.0,151.0,451.0,1.0
836365000,Vitacura,4,3.0,145.0,240.0,3.0
516055000,LasCondes,4,2.0,133.0,430.0,3.0
231335000,Huechuraba,4,3.0,115.0,140.0,1.0
140000000,PuenteAlto,3,3.0,74.0,100.0,2.0
231335000,Huechuraba,4,3.0,115.0,140.0,1.0
163714000,PuenteAlto,4,3.0,90.0,145.0,2.0
355000000,LaReina,3,3.0,103.0,144.0,2.0
597912000,Vitacura,4,3.0,139.0,274.0,3.0
640620000,LasCondes,5,4.0,139.0,300.0,2.0
556983500,LasCondes,6,3.0,354.0,354.0,4.0
266925000,PadreHurtado,4,3.0,120.0,326.0,2.0
302515000,PadreHurtado,3,3.0,180.0,400.0,4.0
72000000,Colina,4,1.0,88.0,88.0,1.0
110329000,Huechuraba,4,2.0,89.0,137.0,1.0
65000000,Pudahuel,3,1.0,70.0,90.0,2.0
95000000,PuenteAlto,4,2.0,108.0,130.0,2.0
516055000,LoBarnechea,4,4.0,150.0,240.0,2.0
395049000,LaFlorida,4,3.0,80.0,195.0,2.0
640620000,LaFlorida,4,5.0,261.0,1000.0,7.0
375474500,LaFlorida,4,3.0,140.0,401.0,2.0
295000000,Nunoa,4,2.0,87.0,144.0,1.0
329207500,Nunoa,3,2.0,100.0,180.0,2.0
62000000,Renca,2,1.0,42.0,190.0,3.0
97000000,LaGranja,4,2.0,144.0,180.0,1.0
120294200,SanBernardo,4,2.0,110.0,200.0,4.0
129800000,Maipu,4,3.0,85.0,129.0,2.0
122800000,Maipu,4,2.0,127.0,129.0,1.0
533494100,LasCondes,4,2.0,160.0,200.0,1.0
800775000,Nunoa,5,4.0,240.0,600.0,2.0
1565960000,LoBarnechea,7,5.0,350.0,1012.0,3.0
384372000,LaFlorida,4,3.0,136.0,412.0,2.0
391490000,Colina,3,3.0,140.0,420.0,2.0
708241000,Vitacura,4,3.0,144.0,530.0,4.0
284364100,Colina,5,3.0,140.0,500.0,2.0
355544100,Pirque,4,3.0,240.0,5000.0,4.0
516055000,LaReina,5,4.0,180.0,390.0,2.0
402167000,Peñalolén,4,4.0,156.0,280.0,2.0
410000000,Nunoa,3,2.0,114.0,246.0,2.0
580117000,LasCondes,4,2.0,396.0,200.0,2.0
120000000,PuenteAlto,5,2.0,97.0,137.0,3.0
284364100,LaReina,4,5.0,98.0,214.0,2.0
85000000,ElBosque,3,2.0,78.0,123.0,2.0
180000000,Macul,4,2.0,93.0,86.0,2.0
170000000,LaFlorida,2,2.0,86.0,173.0,1.0
85000000,PuenteAlto,3,1.0,58.0,65.0,1.0
130000000,PuenteAlto,3,1.0,60.0,150.0,1.0
195000000,LaFlorida,5,2.0,173.0,72.0,1.0
480000000,LaFlorida,5,6.0,240.0,600.0,7.0
130000000,Peñalolén,3,2.0,62.0,160.0,1.0
135000000,Maipu,3,1.0,60.0,160.0,1.0
195000000,LaFlorida,4,3.0,115.0,200.0,2.0
350000000,LasCondes,3,2.0,96.0,211.0,2.0
190000000,Estacion Central,4,3.0,112.0,105.0,2.0
103211000,PuenteAlto,3,1.0,54.0,108.0,1.0
551645000,LasCondes,4,3.0,280.0,430.0,3.0
120000000,Maipu,3,1.0,45.0,134.0,3.0
250000000,LaReina,3,1.0,84.0,345.0,2.0
75000000,Quilicura,3,1.0,70.0,80.0,1.0
130000000,Lampa,3,3.0,76.0,135.0,1.0
150000000,PuenteAlto,3,2.0,100.0,150.0,2.0
332766500,Pudahuel,4,3.0,144.0,283.0,3.0
159000000,PuenteAlto,3,3.0,85.0,130.0,4.0
338105000,LaFlorida,3,3.0,104.0,316.0,2.0
672651000,Colina,3,3.0,436.0,770.0,1.0
160404130,LaFlorida,5,2.0,78.0,129.0,2.0
149228870,Penaflor,3,1.0,121.0,328.0,4.0
587519720,Recoleta,7,6.0,203.0,378.0,5.0
189232030,LaFlorida,8,3.0,113.0,181.0,2.0
367965010,LaFlorida,4,3.0,140.0,227.0,2.0
262832150,LaFlorida,3,1.0,67.0,227.0,4.0
105000000,Quilicura,4,3.0,115.0,170.0,2.0
177594100,Lampa,6,3.0,98.0,195.0,1.0
80433400,PuenteAlto,3,1.0,52.0,76.0,2.0
113354150,PuenteAlto,4,2.0,92.0,151.0,2.0
672651000,Colina,3,3.0,436.0,770.0,1.0
90000000,PuenteAlto,3,2.0,80.0,120.0,2.0
87000000,Conchali,2,1.0,71.0,162.0,2.0
75000000,PuenteAlto,2,1.0,50.0,85.0,1.0
92000000,IsladeMaipo,4,2.0,100.0,198.0,3.0
65000000,IsladeMaipo,4,1.0,68.0,248.0,1.0
170120200,LoPrado,4,2.0,115.0,192.0,3.0
150000000,LaFlorida,5,2.0,105.0,128.0,1.0
451993000,LasCondes,5,2.0,163.0,189.0,1.0
128124000,Maipu,5,2.0,80.0,155.0,1.0
644179000,LaReina,4,4.0,213.0,470.0,5.0
914663000,LoBarnechea,4,4.0,240.0,800.0,4.0
1388010000,Vitacura,5,3.0,382.0,944.0,4.0
145919000,LaFlorida,3,2.0,68.0,130.0,2.0
391134100,Nunoa,3,2.0,119.0,270.0,3.0
334546000,Nunoa,4,2.0,190.0,408.0,4.0
391490000,LaReina,3,2.0,128.0,233.0,3.0
694005000,Huechuraba,4,4.0,271.0,817.0,2.0
117660540,Melipilla,3,2.0,84.0,134.0,2.0
996520000,LaReina,5,4.0,358.0,4000.0,8.0
672651000,LasCondes,5,4.0,231.0,446.0,4.0
1049905000,Vitacura,6,5.0,250.0,627.0,1.0
330987000,LasCondes,3,1.0,77.0,160.0,1.0
170000000,PuenteAlto,3,3.0,97.0,137.0,1.0
159000000,LaCisterna,4,2.0,135.0,250.0,2.0
177950000,PuenteAlto,3,3.0,101.0,200.0,1.0
173000000,Maipu,4,3.0,117.0,140.0,2.0
302515000,Nunoa,3,2.0,115.0,172.0,2.0
307853500,Peñalolén,3,3.0,106.0,244.0,1.0
307853500,Peñalolén,3,3.0,106.0,244.0,1.0
220622410,PadreHurtado,4,3.0,135.0,260.0,3.0
992961000,LaReina,5,5.0,311.0,1543.0,6.0
1032110000,LaReina,5,4.0,324.0,1105.0,5.0
1601550000,LoBarnechea,6,7.0,667.0,1510.0,4.0
130000000,PuenteAlto,3,3.0,72.0,76.0,2.0
359459000,LasCondes,4,2.0,105.0,286.0,4.0
223000000,PuenteAlto,4,3.0,145.0,225.0,2.0
409285000,LasCondes,4,4.0,153.0,286.0,2.0
350561500,Colina,4,4.0,167.0,350.0,2.0
444875000,Colina,3,3.0,139.0,380.0,2.0
765185000,LasCondes,5,4.0,312.0,523.0,3.0
960930000,Colina,5,5.0,260.0,5000.0,10.0
473347000,Vitacura,4,3.0,239.0,160.0,3.0
569440000,LasCondes,6,4.0,192.0,347.0,4.0
864837000,LoBarnechea,4,3.0,254.0,635.0,2.0
217099000,Independencia,4,4.0,171.0,208.0,2.0
355900000,Santiago,5,3.0,194.0,200.0,1.0
426724100,LaReina,4,2.0,133.0,405.0,2.0
1338184000,LaReina,5,5.0,343.0,800.0,5.0
61000000,Buin,2,1.0,98.0,45.0,1.0
87017550,Colina,5,2.0,160.0,480.0,2.0
160190590,PuenteAlto,4,2.0,86.0,141.0,2.0
185103590,Paine,3,2.0,110.0,180.0,2.0
208201500,Quilicura,3,3.0,90.0,167.0,1.0
80468990,Paine,3,1.0,70.0,105.0,1.0
255927690,Peñalolén,4,3.0,112.0,250.0,1.0
55000001,PuenteAlto,2,1.0,80.0,80.0,1.0
765185000,Providencia,6,4.0,244.0,420.0,3.0
921781000,LasCondes,5,4.0,270.0,840.0,4.0
836365000,LoBarnechea,4,3.0,252.0,808.0,6.0
80682530,PuenteAlto,2,1.0,65.0,66.0,1.0
1245650000,LoBarnechea,5,4.0,390.0,1680.0,7.0
462670000,LoBarnechea,5,3.0,140.0,3752.0,2.0
516055000,LoBarnechea,4,3.0,150.0,220.0,2.0
882632000,Vitacura,4,4.0,200.0,515.0,2.0
1352420000,LoBarnechea,6,5.0,466.0,1050.0,10.0
555204000,LoBarnechea,3,3.0,165.0,375.0,2.0
519614000,LasCondes,3,3.0,140.0,250.0,2.0
373695000,Vitacura,4,3.0,146.0,204.0,2.0
1013959100,Vitacura,3,5.0,214.0,524.0,8.0
580117000,LasCondes,5,3.0,174.0,326.0,3.0
240000000,Macul,4,3.0,194.0,200.0,2.0
1131762000,LoBarnechea,4,5.0,357.0,1003.0,6.0
996520000,LasCondes,6,4.0,340.0,680.0,6.0
1067700000,LasCondes,5,4.0,280.0,585.0,3.0
391490000,LasCondes,3,2.0,75.0,150.0,2.0
1032110000,Vitacura,6,5.0,332.0,683.0,3.0
409285000,IsladeMaipo,4,4.0,271.0,5400.0,6.0
996520000,LasCondes,4,3.0,320.0,541.0,3.0
772303000,LoBarnechea,4,4.0,248.0,918.0,6.0
350000000,Santiago,13,6.0,374.0,237.0,1.0
270000000,LaCisterna,3,2.0,105.0,330.0,4.0
603250500,LasCondes,4,2.0,154.0,400.0,2.0
138445100,LoPrado,9,2.0,160.0,160.0,2.0
134245480,Maipu,3,2.0,70.0,113.0,4.0
100933240,LaFlorida,4,2.0,93.0,115.0,2.0
391454410,Nunoa,5,4.0,172.0,234.0,3.0
556983500,LasCondes,6,3.0,354.0,354.0,4.0
184178250,Peñalolén,3,2.0,89.0,219.0,3.0
151257500,Independencia,5,2.0,180.0,200.0,2.0
201261450,PuenteAlto,4,3.0,101.0,149.0,3.0
772303000,LasCondes,4,3.0,244.0,443.0,4.0
487227100,Colina,5,3.0,218.0,512.0,3.0
921745410,LaReina,5,4.0,254.0,825.0,3.0
419962000,LaReina,4,3.0,169.0,408.0,4.0
120000000,Renca,4,2.0,180.0,250.0,2.0
152681100,Maipu,3,3.0,107.0,147.0,2.0
530291000,Colina,4,4.0,182.0,579.0,2.0
489362500,LasCondes,5,4.0,223.0,325.0,2.0
540612100,LoBarnechea,7,4.0,167.0,413.0,3.0
124565000,Independencia,2,1.0,70.0,120.0,1.0
530291000,Vitacura,3,2.0,104.0,281.0,2.0
125000000,Maipu,4,2.0,104.0,126.0,2.0
221369800,Maipu,4,3.0,270.0,300.0,1.0
544882900,Nunoa,6,4.0,348.0,248.0,2.0
448434000,Pirque,4,3.0,270.0,5000.0,5.0
434198000,Peñalolén,5,4.0,178.0,400.0,2.0
115000000,PadreHurtado,3,3.0,62.0,126.0,6.0
622825000,LoBarnechea,3,3.0,208.0,400.0,5.0
213540000,PuenteAlto,4,4.0,80.0,120.0,1.0
496480500,Providencia,4,2.0,120.0,154.0,2.0
134000000,PuenteAlto,4,1.0,84.0,150.0,1.0
444875000,Peñalolén,4,4.0,164.0,362.0,2.0
1014315000,LasCondes,5,5.0,252.0,560.0,2.0
191830100,Cerrillos,3,3.0,84.0,145.0,2.0
156062150,Penaflor,3,3.0,95.0,180.0,3.0
704682000,Vitacura,4,4.0,221.0,221.0,3.0
225996500,SanBernardo,4,3.0,120.0,310.0,2.0
140580500,SanBernardo,4,3.0,120.0,140.0,1.0
99000000,PuenteAlto,4,2.0,110.0,110.0,2.0
313192000,LasCondes,4,2.0,140.0,268.0,2.0
125988600,Maipu,3,1.0,63.0,156.0,2.0
97000000,LaFlorida,3,2.0,76.0,135.0,1.0
180000000,Conchali,5,2.0,130.0,296.0,3.0
205000000,Peñalolén,4,2.0,100.0,234.0,3.0
68000000,Quilicura,3,1.0,65.0,120.0,1.0
225000000,PedroAguirreCerda,5,2.0,145.0,285.0,4.0
225747370,PedroAguirreCerda,5,2.0,145.0,285.0,4.0
145000000,Maipu,6,4.0,195.0,195.0,2.0
145491920,Maipu,6,4.0,195.0,195.0,2.0
201083500,Quilicura,3,2.0,77.0,128.0,3.0
619266000,LasCondes,4,3.0,154.0,224.0,2.0
390000000,Conchali,3,3.0,180.0,800.0,5.0
88000000,Maipu,3,1.0,86.0,98.0,2.0
56000000,PuenteAlto,3,1.0,42.0,42.0,2.0
238453000,Quilicura,3,2.0,178.0,216.0,3.0
93000000,PuenteAlto,3,1.0,80.0,120.0,1.0
289800000,PuenteAlto,5,4.0,140.0,370.0,2.0
207489700,PuenteAlto,5,3.0,170.0,198.0,3.0
134886100,PadreHurtado,3,2.0,68.0,100.0,1.0
295041100,Melipilla,8,5.0,470.0,5600.0,15.0
176170500,LaFlorida,4,2.0,103.0,194.0,2.0
135242000,Recoleta,1,2.0,70.0,70.0,1.0
201083500,PuenteAlto,5,3.0,140.0,205.0,3.0
137990000,PuenteAlto,3,2.0,111.0,136.0,1.0
160155000,Penaflor,3,3.0,94.0,120.0,3.0
160155000,Penaflor,3,3.0,94.0,140.0,3.0
135000000,PuenteAlto,4,3.0,72.0,138.0,1.0
705429390,Colina,5,7.0,336.0,5000.0,6.0
1049905000,LaReina,5,5.0,383.0,2180.0,12.0
497904100,Colina,4,4.0,225.0,430.0,2.0
1049905000,LaReina,5,5.0,383.0,2180.0,12.0
84000000,PuenteAlto,3,1.0,61.0,81.0,1.0
594353000,PuenteAlto,3,3.0,458.0,600.0,6.0
245215100,LaFlorida,4,2.0,123.0,361.0,4.0
370000000,LasCondes,6,3.0,184.0,287.0,2.0
151969300,PuenteAlto,5,3.0,105.0,118.0,2.0
551289100,Colina,3,3.0,170.0,674.0,2.0
330987000,Conchali,3,2.0,150.0,800.0,10.0
83000000,Buin,3,2.0,96.0,110.0,1.0
91110400,PuenteAlto,4,2.0,134.0,128.0,1.0
708241000,LoBarnechea,4,4.0,205.0,320.0,1.0
113354150,Buin,3,2.0,60.0,120.0,1.0
491142000,LasCondes,4,5.0,136.0,338.0,5.0
79899550,SanBernardo,2,1.0,118.0,118.0,3.0
108549500,Maipu,3,2.0,88.0,97.0,1.0
69400500,Buin,3,1.0,50.0,86.0,1.0
48046500,Maipu,2,1.0,55.0,55.0,1.0
530291000,LasCondes,5,4.0,211.0,528.0,6.0
145919000,Maipu,3,1.0,200.0,200.0,1.0
145919000,Cerrillos,5,1.0,350.0,350.0,4.0
152000000,Maipu,3,2.0,75.0,124.0,1.0
256248000,Buin,4,3.0,110.0,202.0,3.0
391134100,Colina,6,5.0,220.0,5000.0,2.0
391134100,Colina,6,5.0,220.0,5000.0,2.0
150000000,PedroAguirreCerda,4,2.0,115.0,200.0,1.0
245000000,Paine,4,3.0,200.0,800.0,3.0
238000000,Cerrillos,5,1.0,110.0,363.0,1.0
77000000,Buin,2,1.0,45.0,85.0,1.0
70000000,Buin,3,1.0,49.0,82.0,1.0
140000000,Buin,3,2.0,65.0,117.0,1.0
80000000,Buin,2,1.0,51.0,98.0,1.0
943135000,LoBarnechea,4,4.0,270.0,400.0,2.0
366577000,LasCondes,3,2.0,80.0,240.0,2.0
320310000,SanMiguel,6,3.0,166.0,166.0,1.0
155000000,SanMiguel,5,1.0,200.0,200.0,2.0
63000000,SanBernardo,3,2.0,55.0,58.0,1.0
